member_id,congress,departure_date,destination,sponsor,document_id,document_url
A000055,117,2021-05-25,Bosnia,Fellowship Foundation (d.b.a. International Foundation),500023131,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023131.pdf
A000055,117,2021-05-25,Herzegovina,Fellowship Foundation (d.b.a. International Foundation),500023131,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023131.pdf
A000055,117,2021-05-25,Mostar,Fellowship Foundation (d.b.a. International Foundation),500023131,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023131.pdf
A000055,117,2021-05-25,Sarajevo,Fellowship Foundation (d.b.a. International Foundation),500023131,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023131.pdf
A000055,117,2021-05-25,"Mostar, Bosnia-Herzegovina",Fellowship Foundation (d.b.a. International Foundation),500023131,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023131.pdf
A000055,117,2021-05-25,"Sarajevo, Bosnia-Herzegovina",Fellowship Foundation (d.b.a. International Foundation),500023131,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023131.pdf
A000055,116,2020-02-19,"White Sulpher Springs, WV",Congressional Institute,500022830,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022830.pdf
G000559,118,2023-08-13,Kenya,"Aspen Institute, Inc. and Bill & Melinda Gates Foundation",500026886,https://disclosures-clerk.house.gov/gtimages/MT/2023/500026886.pdf
G000559,117,2022-10-01,Japan,United States,500025419,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025419.pdf
G000559,117,2022-08-29,"Reykjavik, Iceland","Aspen Institute, Inc., Democracy Fund, and Rockefeller Brothers Fund",500025321,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025321.pdf
G000559,117,2022-05-14,"Warrenton, VA",Partnership for a Secure America and Carnegie Corporation of New York,500024520,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024520.pdf
G000559,117,2022-04-18,"Nairobi, Kenya",International Conservation Caucus Foundation and Conservation Council of Nations,500024544,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024544.pdf
G000559,116,2019-08-18,"Kasane, Botswana",Conservation International Foundation,500022183,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022183.pdf
G000559,116,2019-08-18,"Lianshulu, Namibia",Conservation International Foundation,500022183,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022183.pdf
G000559,116,2019-08-18,"Livingstone, Zambia",Conservation International Foundation,500022183,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022183.pdf
G000559,116,2019-08-18,"Okavanga, Botswana",Conservation International Foundation,500022183,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022183.pdf
G000559,116,2019-08-12,"Kigali, Rwanda",Aspen Institute,500021916,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021916.pdf
G000559,116,2019-08-04,"Jerusalem, Israel",American Israel Education Foundation,500021917,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021917.pdf
G000559,116,2019-08-04,"Tel Aviv, Israel",American Israel Education Foundation,500021917,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021917.pdf
G000559,116,2019-08-04,"Tiberias, Israel",American Israel Education Foundation,500021917,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021917.pdf
G000559,116,2019-05-27,"Prague, Czech Republic",Aspen Institute; Carnegie Corportation of New York; Henry Luce Foundation; Democracy Fund; Rockefell,500021361,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021361.pdf
G000559,116,2019-05-18,"Richmond, VA",Pew Charitable Trusts,500021271,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021271.pdf
G000559,116,2019-05-10,"Boston, MA",Aspen Institute; Henry Luce Foundation; Democracy Fund; Rockefeller Brothers Fund,500021261,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021261.pdf
G000559,115,2018-08-26,"Tallinn, Estonia",Aspen Institute; Henry Luce Foundation; Democracy Fund; Rockefeller Brothers Fund,500020281,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020281.pdf
G000559,115,2018-08-15,"Vancouver, Canada",Aspen Institute; Henry Luce Foundation; Democracy Fund; Rockefeller Brothers Fund,500020201,https://disclosures-clerk.house.gov/gtimages/MT/2018/500020201.pdf
G000559,115,2018-08-04,"Gorongosa NP, Mozambique",International Conservation Caucus Foundation; Band Foundation,500020137,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020137.pdf
G000559,115,2018-08-04,"Maputo, Mozambique",International Conservation Caucus Foundation; Band Foundation,500020137,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020137.pdf
S001209,118,2023-08-07,"San Francisco, CA","Stanford University, Good Ventures Foundation, Institute for Progress",500026732,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026732.pdf
S001209,118,2023-03-31,"Middleburg, VA",Center Forward,500026069,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026069.pdf
S001209,117,2022-11-10,"New Orleans, LA",Louisiana Sugar Cane Foundation,500025613,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025613.pdf
S001209,117,2022-11-10,"Thibodaux, LA",Louisiana Sugar Cane Foundation,500025613,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025613.pdf
S001209,117,2022-08-15,"Staunton, VA",Farm Foundation,500025070,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025070.pdf
S001209,117,2022-06-25,"Tel Aviv, Israel",American Israel Education Foundation,500024956,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024956.pdf
S001209,117,2022-02-19,Israel,American Israel Education Foundation,500024067,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024067.pdf
G000581,118,2023-08-08,"Pinedale, WY","American Exploration and Production Council, Jonah Energy LLC, PureWest Energy",500026853,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026853.pdf
G000581,116,2019-08-02,"Jerusalem, Israel",American Israel Education Foundation,500021943,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021943.pdf
G000581,116,2019-08-02,"Tel Aviv, Israel",American Israel Education Foundation,500021943,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021943.pdf
G000581,116,2019-08-02,"Tiberias, Israel",American Israel Education Foundation,500021943,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021943.pdf
G000581,116,2019-06-10,"Santa Monica, CA",Entertainment Software Association,500021741,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021741.pdf
G000581,116,2019-04-10,"Amman, Jordan",United Nations Foundation,500020939,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020939.pdf
G000581,116,2019-04-10,"Beirut, Lebanon",United Nations Foundation,500020939,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020939.pdf
G000581,115,2018-04-08,"Belfast, Ireland",US Association of Former Members of Congress,500019269,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019269.pdf
G000581,115,2018-04-08,"Dublin, Ireland",US Association of Former Members of Congress,500019269,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019269.pdf
G000581,115,2018-02-17,"Sapporo, Japan",US Association of Former Members of Congress,500019000,https://disclosures-clerk.house.gov/gtimages/MT/2018/500019000.pdf
G000581,115,2018-02-17,"Tokyo, Japan",US Association of Former Members of Congress,500019000,https://disclosures-clerk.house.gov/gtimages/MT/2018/500019000.pdf
G000581,115,2018-02-17,"Sapporo, Japan",US Association of Former Members of Congress,500018771,https://disclosures-clerk.house.gov/gtimages/MT/2018/500018771.pdf
G000581,115,2018-02-17,"Tokyo, Japan",US Association of Former Members of Congress,500018771,https://disclosures-clerk.house.gov/gtimages/MT/2018/500018771.pdf
G000581,115,2017-10-16,"San Antonio, TX",American Production and Exploration Council (AXPC),500018428,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018428.pdf
B001275,118,2023-09-25,"Las Vegas, NV",CTIA,500027150,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027150.pdf
B001275,118,2023-09-07,"Los Angeles, CA","Clean Fuels Alliance Foundation (F/K/A National Biodiesel Foundation), ADM, Ag",500027096,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027096.pdf
B001275,118,2023-08-03,United Kingdom,Ripon Society and the Franklin Center for Global Policy Exchange,500026823,https://disclosures-clerk.house.gov/gtimages/MT/2023/500026823.pdf
B001275,118,2023-06-16,"Baltimore, MD",Clean,500026538,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026538.pdf
B001275,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026340,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026340.pdf
B001275,118,2023-02-18,Japan,United Slates Association of former Membe1 of Congress and Sasakawa Peace Foundation USA,500025919,https://disclosures-clerk.house.gov/gtimages/MT/2023/500025919.pdf
B001275,118,2023-01-06,"Las Vegas, NV",Consumer Technology Association,500025772,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025772.pdf
B001275,118,2023-01-05,"Las Vegas, NV",Consumer Technology Association,500025778,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025778.pdf
B001275,117,2022-11-09,Spain,Ripon Society and the Franklin Center for Global Policy Exchange,500025646,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025646.pdf
B001275,117,2022-10-14,"Warrenton, VA",Faith and Law Project,500025420,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025420.pdf
B001275,117,2022-10-01,Japan,United States Association of Former Members of Congress and Sasakawa Peace Foundation USA,500025430,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025430.pdf
B001275,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024837,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024837.pdf
B001275,117,2022-05-28,"Tokyo, Japan",U.S. Association of Former Members of Congress (FMC),500024749,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024749.pdf
B001275,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024458,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024458.pdf
B001275,117,2022-01-13,"Los Angeles, CA",Republican Main Street Partnership,500023984,https://disclosures-clerk.house.gov/gtimages/MT/2022/500023984.pdf
B001275,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023615,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023615.pdf
B001275,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023616,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023616.pdf
B001275,116,2020-02-15,"Kyoto, Japan",US Association of Former Members of Congress,500022895,https://disclosures-clerk.house.gov/gtimages/MT/2020/500022895.pdf
B001275,116,2020-02-15,"Tokyo, Japan",US Association of Former Members of Congress,500022895,https://disclosures-clerk.house.gov/gtimages/MT/2020/500022895.pdf
B001275,116,2019-10-03,"New York, NY",NCTA - The Internet and Television Association,500022291,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022291.pdf
B000668,117,2022-11-10,"New Orleans, LA",Louisiana Sugar Cane Foundation Inc,500025703,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025703.pdf
B000668,117,2022-11-10,"Thibodaux, LA",Louisiana Sugar Cane Foundation Inc,500025703,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025703.pdf
B000668,117,2022-08-03,"Easton, MD",Conservative Climate Foundation,500025039,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025039.pdf
B000668,117,2021-07-31,"Leesburg, VA",CRES Forum,500023413,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023413.pdf
L000591,116,2019-11-15,"Baltimore, MD",With Honor Action,500022615,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022615.pdf
L000591,116,2019-08-12,"Cambridge, MA",Massachusetts Institute of Technology,500021962,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021962.pdf
L000591,116,2019-07-21,"Idaho Falls, ID",Foundation for Nuclear Studies,500021822,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021822.pdf
L000591,116,2019-05-25,"Jerusalem, Israel",American Israel Education Foundation,500021488,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021488.pdf
L000591,116,2019-05-25,"Tel Aviv, Israel",American Israel Education Foundation,500021488,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021488.pdf
L000591,116,2019-05-25,"Tiberias, Israel",American Israel Education Foundation,500021488,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021488.pdf
B000740,118,2023-08-15,"Alexandria, MN","Foundation for Rural Service, Broadband Association of North Dakota, Minnesota Telecom Alliance",500026937,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026937.pdf
B000740,118,2023-08-15,"Fargo, ND,","Foundation for Rural Service, Broadband Association of North Dakota, Minnesota Telecom Alliance",500026937,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026937.pdf
B000740,118,2023-08-15,"Grand Forks, ND,","Foundation for Rural Service, Broadband Association of North Dakota, Minnesota Telecom Alliance",500026937,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026937.pdf
B000740,118,2023-08-09,"Cleveland, OH","ClearPath, Inc.",500026805,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026805.pdf
B000740,118,2023-08-06,United Kingdom,Ripon Society and the Franklin Center for Global Policy Exchange,500026850,https://disclosures-clerk.house.gov/gtimages/MT/2023/500026850.pdf
B000740,118,2023-08-02,"Charleston, SC",Conservative Climate Foundation,500026761,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026761.pdf
B000740,118,2023-03-02,"Cambridge, MD","Conservative Partnership Institute, Inc",500025957,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025957.pdf
B000740,118,2023-01-12,United Kingdom,Association of Marshall Scholars,500025809,https://disclosures-clerk.house.gov/gtimages/MT/2023/500025809.pdf
B000740,117,2022-11-10,"New Orleans, LA",Learned about sugar from sugar cane research to,500025620,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025620.pdf
B000740,117,2022-11-10,"Thibodaux, LAWashington, DC",Learned about sugar from sugar cane research to,500025620,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025620.pdf
B000740,117,2022-11-10,"Thibodaux, LA",Louisiana Sugar Cane Foundation,500025620,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025620.pdf
B000740,117,2022-11-09,Spain,Ripon Society and the Franklin Center for Global Policy Exchange,500025652,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025652.pdf
B000740,117,2022-10-13,"Richmond, VA",Heritage Foundation,500025472,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025472.pdf
B000740,117,2022-10-13,"Richmond, VA",Heritage Foundation,500025476,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025476.pdf
B000740,117,2022-08-03,"Easton, MD",Conservative Climate Foundation,500025038,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025038.pdf
B000740,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024700,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024700.pdf
B000740,117,2021-09-12,"San Diego, CA",Bipartisan Policy Center,500023428,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023428.pdf
B000740,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023201,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023201.pdf
B001316,118,2023-09-06,"Cambridge, MD","Conservative Partnership Institute, Inc.",500027078,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027078.pdf
B001316,118,2023-06-26,"Cambridge, MD","Conservative Partnership Institute, Inc.",500026560,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026560.pdf
B001316,118,2023-06-26,"Cambridge, MD","Conservative Partnership Institute, Inc.",500026611,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026611.pdf
B001316,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026395,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026395.pdf
M000317,118,2023-02-13,"Miami, FL",Global Women's Innovation Network,500025832,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025832.pdf
M000317,118,2023-01-05,"Las Vegas, NV",Consumer Technology Association,500025762,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025762.pdf
M000317,117,2022-10-13,"Richmond, VA",Heritage Foundation,500025446,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025446.pdf
M000317,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024609,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024609.pdf
M000317,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024654,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024654.pdf
